times,supply,demand
2014-09-02,8.950987934009902,11.317652336407852
2014-09-03,9.019452011517396,11.299789418704897
2014-09-04,9.104144672479359,11.27979866038358
2014-09-05,9.203818356852667,11.257734141603002
2014-09-06,9.317225504594195,11.233649942522266
2014-09-07,9.443118555660817,11.207600143300475
2014-09-08,9.580249950009419,11.179638824096742
2014-09-09,9.727372127596864,11.14982006507016
2014-09-10,9.883237528380038,11.118197946379844
2014-09-11,10.046598592315807,11.084826548184889
2014-09-12,10.216207759361058,11.049759950644406
2014-09-13,10.390817469472662,11.013052233917497
2014-09-14,10.569180162607495,10.974757478163266
2014-09-15,10.750048278722433,10.934929763540818
2014-09-16,10.932174257774353,10.893623170209258
2014-09-17,11.11431053972013,10.850891778327687
2014-09-18,11.295209564516643,10.806789668055217
2014-09-19,11.473623772120762,10.761370919550945
2014-09-20,11.648305602489367,10.714689612973977
2014-09-21,11.818007495579337,10.66679982848342
2014-09-22,11.981481891347546,10.617755646238377
2014-09-23,12.137481229750863,10.56761114639795
2014-09-24,12.284757950746178,10.51642040912125
2014-09-25,12.422064494290352,10.464237514567373
2014-09-26,12.548153300340273,10.41111654289543
2014-09-27,12.66177680885281,10.35711157426452
2014-09-28,12.761687459784842,10.302276688833752
2014-09-29,12.846637693093244,10.246665966762228
2014-09-30,12.915379948734897,10.190333488209056
2014-10-01,12.966666666666667,10.133333333333333
2014-10-02,12.99958399208226,10.075712973281687
2014-10-03,13.014552891122662,10.017493443150789
2014-10-04,13.012328035165677,9.95868916902484
2014-10-05,12.993664095589116,9.899314576988028
2014-10-06,12.959315743770789,9.83938409312455
2014-10-07,12.910037651088498,9.7789121435186
2014-10-08,12.846584488920056,9.717913154254372
2014-10-09,12.76971092864327,9.656401551416057
2014-10-10,12.680171641635953,9.59439176108785
2014-10-11,12.578721299275909,9.531898209353951
2014-10-12,12.466114572940942,9.468935322298545
2014-10-13,12.343106134008865,9.405517526005829
2014-10-14,12.210450653857485,9.341659246559999
2014-10-15,12.068902803864614,9.277374910045248
2014-10-16,11.919217255408054,9.212678942545766
2014-10-17,11.762148679865616,9.147585770145753
2014-10-18,11.598451748615108,9.0821098189294
2014-10-19,11.428881133034341,9.0162655149809
2014-10-20,11.25419150450112,8.950067284384449
2014-10-21,11.075137534393257,8.883529553224239
2014-10-22,10.892473894088555,8.816666747584463
2014-10-23,10.706955254964823,8.749493293549317
2014-10-24,10.519336288399872,8.682023617202995
2014-10-25,10.330371665771512,8.614272144629693
2014-10-26,10.140816058457546,8.5462533019136
2014-10-27,9.951424137835783,8.477981515138913
2014-10-28,9.762950575284036,8.409471210389823
2014-10-29,9.576150042180108,8.340736813750528
2014-10-30,9.39177720990181,8.271792751305219
2014-10-31,9.210586749826948,8.202653449138088
2014-11-01,9.033333333333333,8.133333333333333
2014-11-02,8.860702880213422,8.063850242139518
2014-11-03,8.693106303918288,7.994235662462698
2014-11-04,8.530885766313647,7.924524493373294
2014-11-05,8.374383429265215,7.8547516339417305
2014-11-06,8.223941454638716,7.784951983238431
2014-11-07,8.079902004299866,7.715160440333823
2014-11-08,7.94260724011439,7.64541190429833
2014-11-09,7.812399323948,7.575741274202372
2014-11-10,7.689620417666423,7.506183449116381
2014-11-11,7.574612683135373,7.436773328110774
2014-11-12,7.467718282220573,7.36754581025598
2014-11-13,7.369279376787739,7.298535794622421
2014-11-14,7.279638128702593,7.229778180280522
2014-11-15,7.199136699830854,7.1613078663007075
2014-11-16,7.128117252038239,7.0931597517534
2014-11-17,7.066921947190469,7.025368735709026
2014-11-18,7.015892947153264,6.957969717238011
2014-11-19,6.975372413792344,6.8909975954107745
2014-11-20,6.945702508973427,6.824487269297743
2014-11-21,6.9272253945622335,6.7584736379693435
2014-11-22,6.920283232424483,6.692991600495999
2014-11-23,6.925218184425892,6.628076055948131
2014-11-24,6.942372412432184,6.563761903396167
2014-11-25,6.972088078309076,6.500084041910528
2014-11-26,7.014707343922291,6.437077370561643
2014-11-27,7.070572371137542,6.374776788419933
2014-11-28,7.140025321820554,6.313217194555821
2014-11-29,7.223408357837042,6.252433488039736
2014-11-30,7.32106364105273,6.192460567942097
2014-12-01,7.433333333333334,6.133333333333332
2014-12-02,7.560324762450509,6.075124381747902
2014-12-03,7.701205919799659,6.018057104576423
2014-12-04,7.854909962682115,5.962392591673544
2014-12-05,8.02037004839921,5.9083919328939185
2014-12-06,8.196519334252283,5.856316218092199
2014-12-07,8.382290977542668,5.806426537123039
2014-12-08,8.5766181355717,5.758983979841089
2014-12-09,8.77843396564071,5.714249636101001
2014-12-10,8.98667162505104,5.672484595757429
2014-12-11,9.200264271104025,5.633949948665026
2014-12-12,9.418145061100988,5.59890678467844
2014-12-13,9.639247152343277,5.567616193652327
2014-12-14,9.862503702132221,5.540339265441337
2014-12-15,10.086847867769158,5.517337089900125
2014-12-16,10.31121280655542,5.49887075688334
2014-12-17,10.534531675792342,5.485201356245638
2014-12-18,10.755737632781264,5.476589977841668
2014-12-19,10.973763834823512,5.473297711526084
2014-12-20,11.18754343922043,5.475585647153537
2014-12-21,11.396009603273347,5.48371487457868
2014-12-22,11.598095484283602,5.497946483656166
2014-12-23,11.792734239552527,5.518541564240645
2014-12-24,11.97885902638146,5.545761206186771
2014-12-25,12.155403002071733,5.579866499349197
2014-12-26,12.321299323924682,5.621118533582572
2014-12-27,12.475481149241642,5.669778398741553
2014-12-28,12.61688163532395,5.726107184680788
2014-12-29,12.744433939472938,5.790365981254933
2014-12-30,12.857071218989939,5.862815878318634
2014-12-31,12.953726631176293,5.9437179657265515
2015-01-01,13.033333333333333,6.033333333333332
2015-01-02,13.095182836387254,6.131779032985906
2015-01-03,13.140000065763703,6.238595964500306
2015-01-04,13.168868300513186,6.353180989684846
2015-01-05,13.182870819686197,6.474930970347831
2015-01-06,13.183090902333255,6.603242768297576
2015-01-07,13.17061182750486,6.7375132453423845
2015-01-08,13.146516874251517,6.877139263290573
2015-01-09,13.111889321623726,7.0215176839504485
2015-01-10,13.067812448671999,7.170045369130323
2015-01-11,13.01536953444684,7.322119180638504
2015-01-12,12.955643857998755,7.477135980283305
2015-01-13,12.889718698378248,7.634492629873033
2015-01-14,12.818677334635817,7.7935859912159975
2015-01-15,12.743603045821978,7.953812926120514
2015-01-16,12.665579110987228,8.114570296394886
2015-01-17,12.585688809182075,8.275254963847427
2015-01-18,12.50501541945703,8.435263790286449
2015-01-19,12.424642220862587,8.593993637520258
2015-01-20,12.345652492449263,8.750841367357168
2015-01-21,12.269129513267552,8.905203841605482
2015-01-22,12.196156562367968,9.056477922073523
2015-01-23,12.127816918801011,9.204060470569589
2015-01-24,12.065193861617182,9.34734834890199
2015-01-25,12.009370669866998,9.485738418879048
2015-01-26,11.96143062260096,9.618627542309063
2015-01-27,11.922456998869563,9.745412581000346
2015-01-28,11.893533077723323,9.86549039676121
2015-01-29,11.87574213821274,9.978257851399965
2015-01-30,11.870167459388323,10.08311180672492
2015-01-31,11.877892320300578,10.179449124544384
2015-02-01,11.9,10.266666666666667
2015-02-02,11.937235620691677,10.344333304078225
2015-02-03,11.988991677198952,10.41270594447807
2015-02-04,12.054322507499744,10.472213504743362
2015-02-05,12.132282449571989,10.523284901751257
2015-02-06,12.22192584139359,10.566349052378918
2015-02-07,12.322307020942477,10.601834873503497
2015-02-08,12.432480326196574,10.63017128200216
2015-02-09,12.551500095133793,10.651787194752055
2015-02-10,12.678420665732062,10.667111528630349
2015-02-11,12.8122963759693,10.676573200514193
2015-02-12,12.952181563823427,10.68060112728075
2015-02-13,13.097130567272364,10.679624225807178
2015-02-14,13.246197724294039,10.674071412970637
2015-02-15,13.398437372866363,10.664371605648277
2015-02-16,13.552903850967263,10.650953720717263
2015-02-17,13.708651496574655,10.63424667505475
2015-02-18,13.86473464766647,10.6146793855379
2015-02-19,14.020207642220619,10.592680769043863
2015-02-20,14.174124818215029,10.56867974244981
2015-02-21,14.325540513627619,10.543105222632885
2015-02-22,14.473509066436305,10.516386126470259
2015-02-23,14.617084814619016,10.488951370839079
2015-02-24,14.755322096153673,10.46122987261651
2015-02-25,14.887275249018192,10.433650548679708
2015-02-26,15.011998611190497,10.406642315905831
2015-02-27,15.12854652064851,10.380634091172038
2015-02-28,15.235973315370149,10.356054791355488
2015-03-01,15.333333333333334,10.333333333333336
2015-03-02,15.41994277547375,10.31281950623231
2015-03-03,15.496165294558077,10.294546588177411
2015-03-04,15.562626406310773,10.278468729543203
2015-03-05,15.61995162645628,10.264540080704261
2015-03-06,15.668766470719047,10.252714792035146
2015-03-07,15.709696454823526,10.242947013910433
2015-03-08,15.743367094494156,10.235190896704681
2015-03-09,15.77040390545539,10.229400590792462
2015-03-10,15.791432403431678,10.22553024654835
2015-03-11,15.80707810414746,10.223534014346907
2015-03-12,15.81796652332719,10.2233660445627
2015-03-13,15.824723176695318,10.224980487570301
2015-03-14,15.827973579976284,10.228331493744275
2015-03-15,15.828343248894543,10.233373213459192
2015-03-16,15.826457699174536,10.240059797089616
2015-03-17,15.822942446540715,10.248345395010123
2015-03-18,15.818423006717527,10.258184157595275
2015-03-19,15.81352489542942,10.269530235219639
2015-03-20,15.80887362840084,10.282337778257785
2015-03-21,15.805094721356237,10.296560937084283
2015-03-22,15.802813690020052,10.312153862073702
2015-03-23,15.802656050116742,10.329070703600602
2015-03-24,15.805247317370748,10.347265612039559
2015-03-25,15.811213007506524,10.36669273776514
2015-03-26,15.82117863624851,10.387306231151909
2015-03-27,15.835769719321158,10.409060242574435
2015-03-28,15.855611772448919,10.431908922407292
2015-03-29,15.881330311356235,10.455806421025041
2015-03-30,15.913550851767555,10.480706888802251
2015-03-31,15.952898909407331,10.50656447611349
2015-04-01,16.0,10.533333333333333
2015-04-02,16.055214673182334,10.560966573845525
2015-04-03,16.11784361424036,10.589413163070565
2015-04-04,16.18692254237242,10.618621029438138
2015-04-05,16.261487176776857,10.64853810137792
2015-04-06,16.34057323665201,10.679112307319597
2015-04-07,16.42321644119622,10.710291575692846
2015-04-08,16.50845250960784,10.742023834927355
2015-04-09,16.5953171610852,10.7742570134528
2015-04-10,16.68284611482666,10.806939039698868
2015-04-11,16.770075090030545,10.840017842095232
2015-04-12,16.856039805895204,10.873441349071586
2015-04-13,16.93977598161898,10.907157489057603
2015-04-14,17.02031933640022,10.941114190482967
2015-04-15,17.096705589437256,10.97525938177736
2015-04-16,17.16797045992844,11.00954099137046
2015-04-17,17.233149667072112,11.043906947691957
2015-04-18,17.291278930066618,11.07830517917152
2015-04-19,17.341393968110296,11.112683614238847
2015-04-20,17.382530500401483,11.146990181323606
2015-04-21,17.41372424613854,11.181172808855484
2015-04-22,17.434010924519793,11.215179425264163
2015-04-23,17.442426254743584,11.248957958979325
2015-04-24,17.438005956008272,11.282456338430647
2015-04-25,17.419785747512183,11.315622492047817
2015-04-26,17.38680134845367,11.348404348260516
2015-04-27,17.338088478031068,11.380749835498419
2015-04-28,17.272682855442724,11.412606882191218
2015-04-29,17.189620199886978,11.443923416768586
2015-04-30,17.087936230562182,11.474647367660207
2015-05-01,16.966666666666665,11.504726663295765
2015-05-02,16.82525903837441,11.534109232104937
2015-05-03,16.66480811976191,11.562743002517411
2015-05-04,16.48682049588129,11.590575902962865
2015-05-05,16.292802751784674,11.617555861870983
2015-05-06,16.084261472524194,11.643630807671446
2015-05-07,15.862703243151973,11.66874866879393
2015-05-08,15.629634648720138,11.692857373668124
2015-05-09,15.386562274280813,11.715904850723705
2015-05-10,15.134992704886127,11.737839028390358
2015-05-11,14.876432525588209,11.758607835097763
2015-05-12,14.612388321439177,11.778159199275603
2015-05-13,14.344366677491163,11.796441049353556
2015-05-14,14.073874178796292,11.813401313761313
2015-05-15,13.802417410406692,11.828987920928538
2015-05-16,13.531502957374483,11.843148799284933
2015-05-17,13.262637404751798,11.855831877260167
2015-05-18,12.997327337590765,11.866985083283929
2015-05-19,12.737079340943502,11.876556345785891
2015-05-20,12.483399999862142,11.884493593195742
2015-05-21,12.237795899398808,11.890744753943164
2015-05-22,12.001773624605624,11.895257756457836
2015-05-23,11.776839760534724,11.897980529169441
2015-05-24,11.564500892238224,11.89886100050766
2015-05-25,11.36626360476826,11.89784709890218
2015-05-26,11.183634483176956,11.89488675278267
2015-05-27,11.018120112516433,11.889927890578821
2015-05-28,10.871227077838821,11.882918440720314
2015-05-29,10.744461964196242,11.873806331636832
2015-05-30,10.639331356640833,11.862539491758051
2015-05-31,10.557341840224707,11.849065849513659
2015-06-01,10.5,11.833333333333334
2015-06-02,10.468310683633122,11.815296561530253
2015-06-03,10.461271789247661,11.794936911951579
2015-06-04,10.477379477581485,11.772242452327976
2015-06-05,10.515129909372462,11.747201250390098
2015-06-06,10.573019245358468,11.7198013738686
2015-06-07,10.649543646277372,11.690030890494151
2015-06-08,10.74319927286705,11.657877867997403
2015-06-09,10.852482285865364,11.623330374109019
2015-06-10,10.975888846010198,11.586376476559648
2015-06-11,11.111915114039412,11.54700424307996
2015-06-12,11.259057250690885,11.505201741400612
2015-06-13,11.415811416702487,11.460957039252257
2015-06-14,11.580673772812085,11.414258204365558
2015-06-15,11.752140479757559,11.365093304471175
2015-06-16,11.928707698276773,11.313450407299761
2015-06-17,12.108871589107599,11.259317580581982
2015-06-18,12.29112831298791,11.202682892048491
2015-06-19,12.47397403065558,11.14353440942995
2015-06-20,12.655904902848476,11.08186020045702
2015-06-21,12.835417090304475,11.017648332860356
2015-06-22,13.011006753761446,10.950886874370616
2015-06-23,13.181170053957254,10.881563892718459
2015-06-24,13.344403151629784,10.80966745563455
2015-06-25,13.499202207516891,10.73518563084954
2015-06-26,13.644063382356462,10.658106486094091
2015-06-27,13.77748283688636,10.578418089098866
2015-06-28,13.897956731844456,10.496108507594517
2015-06-29,14.003981227968627,10.411165809311706
2015-06-30,14.09405248599674,10.323578061981092
2015-07-01,14.166666666666666,10.23333333333333
2015-07-02,14.220745538599521,10.140497361708205
2015-07-03,14.256913301949403,10.045446567881958
2015-07-04,14.276219764753646,9.948635043239968
2015-07-05,14.27971473504959,9.850516879167593
2015-07-06,14.268448020874562,9.751546167050206
2015-07-07,14.243469430265911,9.652176998273179
2015-07-08,14.205828771260974,9.552863464221875
2015-07-09,14.156575851897083,9.454059656281665
2015-07-10,14.096760480211582,9.356219665837921
2015-07-11,14.027432464241802,9.259797584276008
2015-07-12,13.949641612025083,9.165247502981291
2015-07-13,13.864437731598766,9.073023513339148
2015-07-14,13.772870631000178,8.983579706734938
2015-07-15,13.67599011826667,8.897370174554036
2015-07-16,13.574846001435569,8.814849008181806
2015-07-17,13.47048808854422,8.736470299003622
2015-07-18,13.363966187629956,8.662688138404851
2015-07-19,13.256330106730115,8.593956617770855
2015-07-20,13.148629653882042,8.530729828487015
2015-07-21,13.041914637123057,8.473461861938686
2015-07-22,12.937234864490515,8.422606809511246
2015-07-23,12.835640144021745,8.378618762590058
2015-07-24,12.738180283754087,8.341951812560497
2015-07-25,12.64590509172488,8.313060050807927
2015-07-26,12.559864375971454,8.292397568717714
2015-07-27,12.481107944531155,8.280418457675236
2015-07-28,12.410685605441317,8.27757680906585
2015-07-29,12.34964716673928,8.284326714274934
2015-07-30,12.299042436462376,8.301122264687852
2015-07-31,12.25992122264795,8.328417551689972
2015-08-01,12.233333333333333,8.366666666666667
2015-08-02,12.22005377128912,8.416126896246665
2015-08-03,12.21975831821894,8.476268308032168
2015-08-04,12.231847950559672,8.54636416486873
2015-08-05,12.255723644748192,8.625687729601914
2015-08-06,12.290786377221387,8.713512265077282
2015-08-07,12.336437124416134,8.809111034140397
2015-08-08,12.39207686276932,8.911757299636815
2015-08-09,12.457106568717817,9.020724324412097
2015-08-10,12.530927218698514,9.135285371311808
2015-08-11,12.612939789148287,9.254713703181505
2015-08-12,12.702545256504019,9.378282582866747
2015-08-13,12.799144597202593,9.5052652732131
2015-08-14,12.902138787680881,9.63493503706612
2015-08-15,13.010928804375778,9.76656513727137
2015-08-16,13.124915623724153,9.899428836674408
2015-08-17,13.243500222162895,10.0327993981208
2015-08-18,13.36608357612888,10.165950084456101
2015-08-19,13.492066662058987,10.298154158525874
2015-08-20,13.620850456390107,10.428684883175684
2015-08-21,13.75183593555911,10.556815521251083
2015-08-22,13.884424076002878,10.681819335597634
2015-08-23,14.018015854158302,10.802969589060904
2015-08-24,14.15201224646225,10.919539544486447
2015-08-25,14.285814229351613,11.030802464719828
2015-08-26,14.418822779263268,11.136031612606606
2015-08-27,14.550438872634096,11.23450025099234
2015-08-28,14.680063485900979,11.325481642722595
2015-08-29,14.807097595500798,11.408249050642924
2015-08-30,14.930942177870431,11.482075737598898
2015-08-31,15.050998209446758,11.546234966436067
2015-09-01,15.166666666666666,11.6
2015-09-02,15.27745005653119,11.642869717163945
2015-09-03,15.383257008297988,11.675245460911963
2015-09-04,15.484097681788878,11.69775419025579
2015-09-05,15.579982236825677,11.711022864207166
2015-09-06,15.670920833230202,11.715678441777841
2015-09-07,15.756923630824259,11.712347881979554
2015-09-08,15.838000789429683,11.701658143824057
2015-09-09,15.914162468868277,11.68423618632308
2015-09-10,15.985418828961862,11.66070896848838
2015-09-11,16.051780029532253,11.631703449331694
2015-09-12,16.11325623040127,11.597846587864767
2015-09-13,16.16985759139072,11.559765343099341
2015-09-14,16.221594272322427,11.518086674047167
2015-09-15,16.26847643301821,11.47343753971998
2015-09-16,16.31051423329988,11.426444899129528
2015-09-17,16.347717832989254,11.377735711287555
2015-09-18,16.380097391908148,11.327936935205805
2015-09-19,16.407663069878378,11.277675529896017
2015-09-20,16.430425026721768,11.227578454369938
2015-09-21,16.44839342226012,11.178272667639321
2015-09-22,16.46157841631527,11.130385128715893
2015-09-23,16.46999016870901,11.084542796611407
2015-09-24,16.473638839263185,11.04137263033761
2015-09-25,16.472534587799583,11.00150158890624
2015-09-26,16.46668757414004,10.965556631329042
2015-09-27,16.45610795810636,10.93416471661776
2015-09-28,16.44080589952037,10.907952803784136
2015-09-29,16.420791558203877,10.887547851839916
2015-09-30,16.396075093978705,10.873576819796847
2015-10-01,16.366666666666667,10.866666666666667
2015-10-02,16.33261951765616,10.867267273275475
2015-10-03,16.294159214601887,10.87512020770681
2015-10-04,16.251554406725134,10.889789959858543
2015-10-05,16.205073743247187,10.910841019628565
2015-10-06,16.154985873389325,10.937837876914756
2015-10-07,16.10155944637285,10.970345021615005
2015-10-08,16.045063111419026,11.00792694362719
2015-10-09,15.985765517749149,11.0501481328492
2015-10-10,15.923935314584506,11.096573079178919
2015-10-11,15.859841151146382,11.14676627251423
2015-10-12,15.793751676656056,11.200292202753015
2015-10-13,15.725935540334811,11.256715359793159
2015-10-14,15.656661391403942,11.315600233532546
2015-10-15,15.586197879084727,11.376511313869061
2015-10-16,15.514813652598454,11.439013090700588
2015-10-17,15.442777361166408,11.502670053925012
2015-10-18,15.37035765400987,11.567046693440213
2015-10-19,15.297823180350134,11.631707499144083
2015-10-20,15.225442589408475,11.696216960934496
2015-10-21,15.153484530406185,11.760139568709345
2015-10-22,15.082217652564543,11.823039812366508
2015-10-23,15.011910605104841,11.884482181803868
2015-10-24,14.942832037248357,11.944031166919313
2015-10-25,14.875250598216379,12.001251257610729
2015-10-26,14.809434937230195,12.055706943775995
2015-10-27,14.745653703511087,12.106962715313
2015-10-28,14.684175546280338,12.154583062119622
2015-10-29,14.625269114759242,12.19813247409375
2015-10-30,14.56920305816907,12.237175441133267
2015-10-31,14.516246025731116,12.271276453136055
2015-11-01,14.466666666666669,12.3
2015-11-02,14.420665939500395,12.323008426473757
2015-11-03,14.378174039970565,12.3403554967091
2015-11-04,14.33905347311883,12.35219282970856
2015-11-05,14.303166743986846,12.358672044474682
2015-11-06,14.27037635761626,12.359944760010006
2015-11-07,14.240544819048734,12.356162595317068
2015-11-08,14.213534633325915,12.34747716939841
2015-11-09,14.189208305489464,12.334040101256567
2015-11-10,14.167428340581022,12.316003009894084
2015-11-11,14.14805724364226,12.293517514313503
2015-11-12,14.130957519714817,12.266735233517359
2015-11-13,14.115991673840362,12.235807786508198
2015-11-14,14.103022211060532,12.200886792288548
2015-11-15,14.091911636416993,12.162123869860961
2015-11-16,14.082522454951393,12.119670638227973
2015-11-17,14.07471717170539,12.07367871639212
2015-11-18,14.068358291720632,12.024299723355943
2015-11-19,14.06330832003878,11.97168527812199
2015-11-20,14.059429761701482,11.91598699969279
2015-11-21,14.056585121750395,11.857356507070888
2015-11-22,14.05463690522717,11.795945419258825
2015-11-23,14.053447617173466,11.731905355259135
2015-11-24,14.052879762630932,11.665387934074365
2015-11-25,14.052795846641226,11.59654477470705
2015-11-26,14.053058374246,11.525527496159734
2015-11-27,14.053529850486905,11.452487717434954
2015-11-28,14.054072780405601,11.37757705753525
2015-11-29,14.054549669043736,11.30094713546316
2015-11-30,14.054823021442965,11.222749570221229
2015-12-01,14.054755342644944,11.143135980811989
2015-12-02,14.054209137691325,11.062257986237988
2015-12-03,14.053046911623765,10.980267205501763
2015-12-04,14.051131169483911,10.897315257605849
2015-12-05,14.048324416313429,10.813553761552791
2015-12-06,14.044489157153956,10.72913433634513
2015-12-07,14.039487897047165,10.644208600985403
2015-12-08,14.033183141034694,10.558928174476149
2015-12-09,14.025437394158201,10.473444675819911
2015-12-10,14.016113161459346,10.387909724019226
2015-12-11,14.005072947979778,10.302474938076637
2015-12-12,13.992179258761155,10.217291936994682
2015-12-13,13.977294598845125,10.132512339775896
2015-12-14,13.960281473273342,10.04828776542283
2015-12-15,13.941002387087464,9.964769832938012
2015-12-16,13.919319845329142,9.882110161323991
2015-12-17,13.895096353040033,9.8004603695833
2015-12-18,13.86819441526179,9.719972076718484
2015-12-19,13.838476537036058,9.640796901732077
2015-12-20,13.805805223404509,9.563086463626627
2015-12-21,13.770042979408776,9.486992381404665
2015-12-22,13.731052310090531,9.412666274068737
2015-12-23,13.688695720491417,9.340259760621384
2015-12-24,13.642835715653096,9.269924460065141
2015-12-25,13.593334800617212,9.201811991402549
2015-12-26,13.540055480425426,9.136073973636147
2015-12-27,13.482860260119386,9.072862025768478
2015-12-28,13.42161164474075,9.01232776680208
2015-12-29,13.356172139331175,8.954622815739494
2015-12-30,13.286404248932312,8.899898791583258
2015-12-31,13.212170478585815,8.848307313335912
2016-01-01,13.133333333333335,8.799999999999999
2016-01-02,13.049878758112767,8.755103004754128
2016-01-03,12.962286457446977,8.713640617481229
2016-01-04,12.871159575755067,8.675611662240293
2016-01-05,12.777101257456136,8.641014963090319
2016-01-06,12.680714646969285,8.6098493440903
2016-01-07,12.58260288871363,8.582113629299243
2016-01-08,12.483369127108258,8.557806642776136
2016-01-09,12.38361650657228,8.536927208579977
2016-01-10,12.283948171524795,8.519474150769769
2016-01-11,12.184967266384913,8.505446293404503
2016-01-12,12.087276935571726,8.49484246054318
2016-01-13,11.991480323504343,8.487661476244794
2016-01-14,11.898180574601865,8.483902164568345
2016-01-15,11.8079808332834,8.48356334957283
2016-01-16,11.72148424396804,8.486643855317244
2016-01-17,11.6392939510749,8.493142505860584
2016-01-18,11.562013099023075,8.503058125261852
2016-01-19,11.490244832231669,8.516389537580036
2016-01-20,11.424592295119789,8.533135566874144
2016-01-21,11.365658632106529,8.553295037203164
2016-01-22,11.314046987610997,8.576866772626094
2016-01-23,11.270360506052299,8.60384959720194
2016-01-24,11.235202331849532,8.63424233498969
2016-01-25,11.209175609421804,8.668043810048346
2016-01-26,11.192883483188211,8.7052528464369
2016-01-27,11.186929097567862,8.745868268214355
2016-01-28,11.191915596979856,8.789888899439704
2016-01-29,11.208446125843299,8.837313564171946
2016-01-30,11.23712382857729,8.888141086470078
2016-01-31,11.278551849600934,8.942370290393097
2016-02-01,11.333333333333334,9.0
2016-02-02,11.40184146177322,9.060993017822474
2016-02-03,11.483529567237845,9.125168060282952
2016-02-04,11.577621019624091,9.192307822276558
2016-02-05,11.68333918882883,9.26219499869842
2016-02-06,11.799907444748952,9.334612284443661
2016-02-07,11.926549157281327,9.409342374407403
2016-02-08,12.062487696322846,9.486167963484776
2016-02-09,12.20694643177038,9.564871746570901
2016-02-10,12.35914873352081,9.645236418560899
2016-02-11,12.51831797147102,9.727044674349903
2016-02-12,12.683677515517893,9.81007920883303
2016-02-13,12.854450735558299,9.894122716905406
2016-02-14,13.029861001489126,9.978957893462159
2016-02-15,13.20913168320725,10.064367433398411
2016-02-16,13.391486150609554,10.150134031609287
2016-02-17,13.576147773592913,10.236040382989907
2016-02-18,13.762339922054212,10.3218691824354
2016-02-19,13.949285965890331,10.407403124840892
2016-02-20,14.136209274998146,10.492424905101501
2016-02-21,14.322333219274542,10.57671721811236
2016-02-22,14.506881168616394,10.66006275876859
2016-02-23,14.689076492920588,10.742244221965311
2016-02-24,14.868142562083998,10.823044302597653
2016-02-25,15.043302746003508,10.902245695560739
2016-02-26,15.213780414575998,10.97963109574969
2016-02-27,15.378798937698344,11.054983198059634
2016-02-28,15.537581685267432,11.128084697385697
2016-02-29,15.689352027180133,11.198718288623
2016-03-01,15.833333333333337,11.266666666666664
2016-03-02,15.968911345987674,11.331759892484696
2016-03-03,16.096121296858787,11.394017491336562
2016-03-04,16.21516079002609,11.453506354554618
2016-03-05,16.326227429568974,11.510293373471207
2016-03-06,16.429518819566844,11.564445439418682
2016-03-07,16.52523256409911,11.616029443729389
2016-03-08,16.61356626724516,11.665112277735675
2016-03-09,16.694717533084408,11.711760832769887
2016-03-10,16.76888396569625,11.756042000164381
2016-03-11,16.836263169160087,11.7980226712515
2016-03-12,16.897052747555325,11.837769737363594
2016-03-13,16.95145030496137,11.87535008983301
2016-03-14,16.99965344545761,11.910830619992096
2016-03-15,17.041859773123466,11.944278219173206
2016-03-16,17.07826689203832,11.97575977870868
2016-03-17,17.109072406281594,12.005342189930872
2016-03-18,17.134473919932677,12.033092344172129
2016-03-19,17.154669037070978,12.059077132764799
2016-03-20,17.16985536177589,12.083363447041231
2016-03-21,17.180230498126825,12.106018178333773
2016-03-22,17.18599205020318,12.127108217974772
2016-03-23,17.187337622084353,12.146700457296582
2016-03-24,17.184464817849758,12.164861787631544
2016-03-25,17.17757124157879,12.181659100312013
2016-03-26,17.166854497350847,12.197159286670333
2016-03-27,17.152512189245336,12.211429238038852
2016-03-28,17.13474192134166,12.224535845749923
2016-03-29,17.113741297719223,12.23654600113589
2016-03-30,17.08970792245742,12.247526595529107
2016-03-31,17.062839399635656,12.257544520261915
2016-04-01,17.033333333333335,12.266666666666664
2016-04-02,17.001430470474567,12.2749430529222
2016-04-03,16.967544129362267,12.282356204593329
2016-04-04,16.932130771144077,12.288871774091353
2016-04-05,16.89564685696762,12.29445541382757
2016-04-06,16.858548847980533,12.299072776213286
2016-04-07,16.821293205330434,12.302689513659802
2016-04-08,16.784336390164974,12.30527127857842
2016-04-09,16.748134863631766,12.306783723380436
2016-04-10,16.71314508687845,12.307192500477163
2016-04-11,16.679823521052647,12.306463262279888
2016-04-12,16.648626627301997,12.304561661199925
2016-04-13,16.620010866774127,12.301453349648568
2016-04-14,16.594432700616668,12.297103980037123
2016-04-15,16.57234858997725,12.29147920477689
2016-04-16,16.554214996003502,12.284544676279166
2016-04-17,16.540488379843058,12.27626604695526
2016-04-18,16.531625202643546,12.266608969216472
2016-04-19,16.528081925552595,12.255539095474097
2016-04-20,16.53031500971784,12.243022078139445
2016-04-21,16.53878091628691,12.229023569623815
2016-04-22,16.553936106407438,12.213509222338505
2016-04-23,16.576237041227042,12.196444688694818
2016-04-24,16.606140181893373,12.177795621104062
2016-04-25,16.644101989554045,12.15752767197753
2016-04-26,16.690578925356697,12.135606493726527
2016-04-27,16.746027450448953,12.111997738762353
2016-04-28,16.810904025978445,12.086667059496314
2016-04-29,16.88566511309281,12.059580108339706
2016-04-30,16.970767172939677,12.030702537703833
2016-05-01,17.066666666666666,11.999999999999998
2016-05-02,17.173584451932733,11.967466490520856
